id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,class
494,0.3809523809523805,0.708333333333333,0.1515151515151515,1.1428571428571423,0.2857142857142854,0.6428571428571429,1.048780487804878,1.574074074074018,0.894736842105263,0.6666666666666669,0.8750000000000004,1
355,-0.8571428571428577,-1.291666666666667,0.4242424242424243,-1.142857142857143,-0.6666666666666669,1.8928571428571428,3.097560975609756,-2.5925925925925544,-0.3157894736842109,-0.16666666666666688,1.0625000000000009,1
343,1.4285714285714288,-0.5416666666666667,0.6363636363636364,-0.5714285714285715,1.80952380952381,-0.5714285714285714,-0.5853658536585366,0.648148148148113,-0.05263157894736965,0.7222222222222225,-0.24999999999999917,1
835,0.4285714285714288,0.6875000000000002,0.0,-0.8571428571428571,0.3809523809523808,0.14285714285714285,-0.36585365853658536,0.06481481481482672,0.052631578947367315,-0.8333333333333337,-0.49999999999999944,0
523,0.14285714285714238,-0.5416666666666667,0.696969696969697,0.14285714285714232,0.9047619047619053,2.357142857142857,2.317073170731707,0.5092592592592426,0.3684210526315782,2.0555555555555562,-0.24999999999999917,0
1591,-0.7619047619047623,0.1250000000000001,-0.3333333333333334,-0.5714285714285715,-0.14285714285714304,0.8571428571428571,-0.07317073170731707,-1.6944444444444031,0.052631578947367315,1.1111111111111112,0.8750000000000004,1
1405,0.04761904761904746,-0.08333333333333341,0.393939393939394,0.5714285714285712,0.09523809523809074,-0.14285714285714285,0.1951219512195122,0.7870370370370346,0.6315789473684218,0.0,0.31250000000000006,1
1056,0.14285714285714238,0.5,0.030303030303030335,-0.2857142857142859,0.7142857142857145,-0.6428571428571429,0.9512195121951219,0.31018518518515403,-0.9473684210526326,0.0,-0.6874999999999999,1
278,1.7142857142857144,-1.4166666666666667,0.7575757575757577,2.5714285714285707,1.142857142857143,-0.7142857142857143,-0.36585365853658536,1.2962962962962772,-0.15789473684210661,1.944444444444445,-0.06249999999999979,1
1240,-0.666666666666667,0.6250000000000001,-0.787878787878788,2.9999999999999987,-1.0952380952380958,-0.21428571428571427,-0.43902439024390244,-0.8888888888888832,0.7368421052631587,-0.33333333333333315,1.000000000000001,0
949,0.4761904761904763,-1.6666666666666667,0.5757575757575758,-0.5714285714285715,-0.23809523809523842,-0.2857142857142857,-0.4146341463414634,-0.5925925925926059,0.5263157894736848,0.7777777777777781,1.0625000000000009,1
793,-0.3809523809523814,0.3749999999999999,-0.7272727272727274,0.4285714285714282,0.04761904761904768,0.21428571428571427,1.1951219512195121,0.3009259259258857,0.894736842105263,-0.11111111111111124,-0.31250000000000006,1
237,-0.3333333333333335,0.4583333333333333,-0.787878787878788,-0.4285714285714288,0.8095238095238053,0.0,0.0,-0.023148148148145056,0.3157894736842109,-0.2222222222222225,-0.7499999999999997,1
670,1.6190476190476195,-0.75,0.5757575757575758,-0.2857142857142859,0.09523809523809074,-0.5714285714285714,-0.5609756097560976,0.925925925925905,-1.9473684210526327,0.2222222222222225,-0.6250000000000001,1
1582,-0.8095238095238098,0.16666666666666682,-0.5151515151515152,-0.7142857142857144,-1.2857142857142865,0.7142857142857143,-0.14634146341463414,-1.287037037037009,1.210526315789474,-0.11111111111111124,0.687500000000001,0
1541,-0.8095238095238098,0.0,-0.5454545454545455,3.1428571428571423,-0.42857142857142916,-0.21428571428571427,-0.14634146341463414,-0.15740740740740694,1.3157894736842108,0.05555555555555562,0.8750000000000004,1
340,2.1904761904761907,-1.0,0.8484848484848486,0.14285714285714232,0.09523809523809074,-0.14285714285714285,-0.21951219512195122,1.3425925925925675,-1.0526315789473697,4.111111111111113,-0.24999999999999917,1
1395,-0.7142857142857144,0.20833333333333307,-0.36363636363636365,2.4285714285714275,-0.47619047619047616,0.9285714285714286,0.8536585365853658,-0.05092592592594996,0.052631578947367315,-0.7777777777777781,-0.6250000000000001,0
209,-0.04761904761904788,-0.3333333333333334,0.06060606060606067,0.7142857142857141,0.952380952380953,0.2857142857142857,1.3902439024390243,-0.09259259259258022,-0.47368421052631515,0.2777777777777781,-0.49999999999999944,0
1084,0.3809523809523805,-0.4166666666666668,0.5757575757575758,0.28571428571428525,-0.38095238095238143,1.2857142857142858,0.5121951219512195,-0.2916666666666688,0.10526315789473696,0.8333333333333337,1.1250000000000007,1
947,1.095238095238095,-0.3333333333333334,0.9696969696969696,2.7142857142857126,0.5714285714285715,-0.21428571428571427,-0.34146341463414637,0.3009259259258857,-0.10526315789473696,2.0555555555555562,1.1250000000000007,1
1492,-1.0952380952380958,0.08333333333333341,-0.6666666666666667,-0.7142857142857144,-1.4761904761904767,-0.6428571428571429,-0.6097560975609756,-1.203703703703697,2.1578947368421066,-0.2222222222222225,0.7500000000000009,0
59,-0.04761904761904788,0.29166666666666646,-0.24242424242424251,0.14285714285714232,-0.19047619047619072,0.21428571428571427,0.3902439024390244,0.3240740740740822,0.6315789473684218,-0.16666666666666688,-0.12499999999999958,0
382,2.761904761904762,-0.43750000000000017,1.272727272727273,0.9999999999999993,0.23809523809523842,0.21428571428571427,0.12195121951219512,2.1296296296296022,-1.3157894736842108,1.0000000000000007,-0.12499999999999958,1
1204,0.9523809523809526,0.9166666666666666,-0.21212121212121215,5.1428571428571415,1.4761904761904767,1.3571428571428572,0.926829268292683,0.9166666666666367,-0.894736842105263,-0.38888888888888873,-0.49999999999999944,0
1102,-0.23809523809523814,-0.1250000000000001,0.030303030303030335,-0.14285714285714296,-0.42857142857142916,0.0,-0.3170731707317073,-1.3518518518518357,0.21052631578947392,0.05555555555555562,1.1250000000000007,1
1266,-0.3333333333333335,0.20833333333333307,-0.6363636363636365,0.14285714285714232,0.04761904761904768,0.14285714285714285,-0.04878048780487805,-0.5370370370370475,0.3684210526315782,-0.11111111111111124,0.0625000000000009,1
1459,0.23809523809523814,-0.9583333333333335,0.4242424242424243,-0.7142857142857144,-0.6190476190476192,-0.42857142857142855,-0.43902439024390244,-0.3564814814814955,0.42105263157894784,-0.11111111111111124,0.1875000000000005,0
809,-0.23809523809523814,0.041666666666666706,-0.4242424242424243,-0.4285714285714288,4.047619047619049,-0.7142857142857143,-0.6341463414634146,0.10185185185184852,-0.2631578947368436,1.3333333333333337,-0.6250000000000001,0
1287,-0.3809523809523814,-1.5,0.5454545454545455,0.4285714285714282,-0.5714285714285715,0.21428571428571427,-0.17073170731707318,-1.6296296296295762,0.21052631578947392,-0.44444444444444436,1.3750000000000009,1
434,2.095238095238096,-0.5416666666666667,1.1212121212121213,0.14285714285714232,0.5238095238095238,-0.5714285714285714,-0.4878048780487805,1.6666666666665981,-0.7894736842105261,-0.7222222222222225,-0.43749999999999967,0
1436,1.095238095238095,0.08333333333333341,0.3333333333333333,18.85714285714285,6.380952380952384,2.9285714285714284,1.3902439024390243,3.1898148148147176,-0.6842105263157892,0.8333333333333337,-0.7499999999999997,1
552,0.7142857142857144,-0.3750000000000001,-0.06060606060606067,0.8571428571428564,0.5714285714285715,0.0,0.17073170731707318,0.5555555555555327,-0.6315789473684218,0.6111111111111113,-0.12499999999999958,1
1228,0.5238095238095237,0.24999999999999978,-0.030303030303030335,-0.2857142857142859,1.142857142857143,-0.42857142857142855,-0.4146341463414634,0.4120370370370025,-0.21052631578947392,0.5555555555555556,-0.37499999999999983,0
1396,0.33333333333333304,0.6875000000000002,-0.4848484848484849,-0.8571428571428571,0.5714285714285715,-0.7857142857142857,-0.6341463414634146,0.3009259259258857,0.0,0.16666666666666688,-0.4062499999999992,1
1177,-0.666666666666667,1.5,-0.6969696969696971,4.857142857142855,-0.04761904761904768,0.6428571428571429,0.21951219512195122,-0.4999999999999743,1.4210526315789478,-0.6666666666666669,0.6250000000000001,0
234,-0.4761904761904763,0.0,-0.030303030303030335,0.5714285714285712,0.04761904761904768,-0.2857142857142857,-0.024390243902439025,0.023148148148145056,0.7894736842105261,-0.6666666666666669,0.5000000000000006,0
197,-0.28571428571428603,0.24999999999999978,0.12121212121212116,0.28571428571428525,-0.2857142857142861,0.07142857142857142,0.4146341463414634,0.0,0.7894736842105261,-0.16666666666666688,0.0,0
1439,-0.4285714285714288,0.29166666666666646,-0.787878787878788,-0.7142857142857144,-1.3333333333333341,-0.7857142857142857,-0.7317073170731707,-0.3703703703703723,0.5263157894736848,-0.8333333333333337,0.0625000000000009,0
82,-0.04761904761904788,-0.3750000000000001,1.3333333333333333,-0.4285714285714288,18.28571428571429,0.5714285714285714,0.7073170731707317,0.27777777777774065,-0.9473684210526326,3.6666666666666683,-0.49999999999999944,0
439,1.1904761904761907,-0.45833333333333354,0.878787878787879,1.4285714285714282,-0.19047619047619072,0.5714285714285714,0.3902439024390244,1.2962962962962772,-0.8421052631578957,1.5000000000000007,-0.18749999999999936,1
1230,-0.1428571428571432,-0.3750000000000001,0.09090909090909083,-0.14285714285714296,-0.23809523809523842,0.35714285714285715,0.6829268292682927,0.17592592592589212,0.47368421052631515,0.11111111111111124,-0.43749999999999967,0
112,0.23809523809523814,0.4166666666666666,-0.5151515151515152,0.0,0.19047619047619072,-0.21428571428571427,1.7073170731707317,-0.18518518518521185,-0.8421052631578957,0.2222222222222225,-0.24999999999999917,0
1189,-0.5714285714285716,0.5,-0.09090909090909091,-0.14285714285714296,0.0,-0.21428571428571427,1.975609756097561,-0.6574074074073812,0.26315789473684126,0.44444444444444436,0.4375000000000008,0
1349,-0.3333333333333335,0.5625000000000001,-0.6969696969696971,-0.5714285714285715,-0.09523809523809536,-0.5,-0.6341463414634146,-0.43055555555553915,0.15789473684210428,-1.2777777777777781,-0.43749999999999967,0
472,0.8095238095238093,0.08333333333333341,0.4848484848484848,0.28571428571428525,0.04761904761904768,0.7857142857142857,0.34146341463414637,0.09259259259258022,-0.5789473684210521,0.5,0.7500000000000009,1
1347,-0.8571428571428577,0.29166666666666646,-0.7575757575757577,-0.14285714285714296,-1.1428571428571483,-0.6428571428571429,-0.6097560975609756,-0.9629629629629268,1.105263157894737,-0.33333333333333315,0.7500000000000009,0
933,-0.1428571428571432,-0.5,0.09090909090909083,-0.4285714285714288,-0.09523809523809536,1.0714285714285714,0.6829268292682927,0.13888888888887033,0.7368421052631587,-0.16666666666666688,-0.43749999999999967,1
910,-0.28571428571428603,-0.8958333333333335,0.393939393939394,-1.4285714285714286,-1.0000000000000007,-0.5,-0.6585365853658537,-1.6157407407406996,-0.10526315789473696,-0.5555555555555556,0.8125000000000007,1
311,1.1428571428571432,0.041666666666666706,0.6666666666666666,0.4285714285714282,-0.80952380952381,-0.5714285714285714,-0.3170731707317073,1.3888888888888575,-1.0,-0.16666666666666688,-0.5624999999999992,1
1484,0.09523809523809491,-0.7916666666666667,0.5454545454545455,-1.0,-1.8095238095238102,-0.5714285714285714,-0.6341463414634146,-0.6388888888888961,0.21052631578947392,-0.05555555555555562,0.31250000000000006,0
479,0.8095238095238093,0.6666666666666669,-0.06060606060606067,0.0,0.3333333333333331,-0.6428571428571429,-0.24390243902439024,0.925925925925905,-0.894736842105263,-0.11111111111111124,0.0,0
602,2.5238095238095237,-0.25,0.787878787878788,0.0,-0.42857142857142916,-0.14285714285714285,-0.07317073170731707,1.7592592592591783,-1.105263157894737,-0.33333333333333315,-0.7499999999999997,1
715,0.9523809523809526,0.9166666666666666,0.06060606060606067,0.5714285714285712,-0.09523809523809536,0.5,0.9512195121951219,0.5555555555555327,-0.15789473684210661,-0.6111111111111113,-0.24999999999999917,0
1182,0.9047619047619051,-0.5416666666666667,0.5151515151515151,-0.7857142857142859,-0.5714285714285715,-0.6428571428571429,-0.6585365853658537,-0.9351851851851732,-0.6315789473684218,-0.8888888888888891,0.7500000000000009,0
519,1.4285714285714288,-1.291666666666667,0.696969696969697,0.8571428571428564,0.3809523809523808,-0.21428571428571427,-0.14634146341463414,0.18518518518516044,-0.47368421052631515,0.33333333333333376,0.9375000000000002,1
430,2.333333333333334,1.3333333333333333,1.1212121212121213,0.28571428571428525,0.3809523809523808,-0.07142857142857142,-0.07317073170731707,1.3425925925925675,-1.105263157894737,-0.11111111111111124,0.1250000000000007,1
1587,-0.1904761904761907,-0.8750000000000001,0.4545454545454545,0.28571428571428525,-0.7142857142857145,1.4285714285714286,0.5365853658536586,-0.8703703703703466,0.15789473684210428,1.2777777777777781,0.7500000000000009,1
1090,1.7619047619047619,-0.45833333333333354,0.8484848484848486,-1.0,0.7142857142857145,0.5714285714285714,0.07317073170731707,0.2546296296295956,-1.5263157894736847,0.7777777777777781,-0.18749999999999936,1
1220,0.5238095238095237,-0.5416666666666667,0.4242424242424243,-1.2857142857142856,-1.7142857142857153,0.7857142857142857,0.2926829268292683,-0.9351851851851732,-0.5789473684210521,1.166666666666667,0.4375000000000008,1
622,0.14285714285714238,0.16666666666666682,-0.09090909090909091,1.7142857142857135,-0.09523809523809536,0.0,1.6097560975609757,0.3703703703703723,-0.15789473684210661,0.0,-0.49999999999999944,0
1534,0.04761904761904746,-0.5416666666666667,0.12121212121212116,-0.4285714285714288,-0.2857142857142861,1.2857142857142858,1.1219512195121952,0.17129629629628368,0.42105263157894784,-0.05555555555555562,-0.7499999999999997,0
889,-0.5238095238095242,0.20833333333333307,-0.787878787878788,0.4285714285714282,-0.38095238095238143,1.2857142857142858,0.6341463414634146,-0.8750000000000064,0.6315789473684218,-0.33333333333333315,0.6250000000000001,1
810,-0.1428571428571432,-0.16666666666666682,0.1515151515151515,0.8571428571428564,-0.47619047619047616,-0.7142857142857143,-0.5609756097560976,0.06018518518516686,-0.47368421052631515,-0.38888888888888873,0.0625000000000009,1
708,-0.23809523809523814,-0.1250000000000001,-0.21212121212121215,1.1428571428571423,-0.14285714285714304,0.14285714285714285,-0.024390243902439025,-0.09259259259258022,0.3157894736842109,-0.6111111111111113,0.1875000000000005,0
1109,0.09523809523809491,1.0833333333333335,-0.4848484848484849,1.5714285714285705,0.47619047619047616,-0.7142857142857143,-0.6097560975609756,0.8101851851851797,0.26315789473684126,-0.7222222222222225,-0.43749999999999967,0
1314,-0.4285714285714288,-0.6666666666666669,-0.15151515151515157,0.14285714285714232,0.2857142857142854,0.42857142857142855,0.6585365853658537,-0.564814814814801,0.47368421052631515,-0.44444444444444436,-0.06249999999999979,1
1112,-1.1904761904761907,-0.4166666666666668,0.030303030303030335,-0.2857142857142859,0.5714285714285715,0.6428571428571429,0.4146341463414634,-0.9675925925925867,2.473684210526315,0.11111111111111124,1.312500000000001,1
1566,-0.5714285714285716,0.6250000000000001,-0.7272727272727274,-0.4285714285714288,-0.9047619047619053,0.8571428571428571,0.0975609756097561,-0.8842592592592233,0.42105263157894784,1.1111111111111112,0.4375000000000008,1
328,1.1428571428571432,-0.3333333333333334,0.7272727272727273,3.2857142857142847,1.285714285714286,-0.6428571428571429,-0.6097560975609756,0.5555555555555327,-0.15789473684210661,1.166666666666667,0.8125000000000007,0
255,-0.3809523809523814,0.3333333333333332,-0.787878787878788,-0.5714285714285715,-0.2857142857142861,0.14285714285714285,-0.0975609756097561,0.18518518518516044,0.8421052631578957,0.44444444444444436,-0.18749999999999936,1
323,-0.04761904761904788,0.4166666666666666,-0.6363636363636365,0.14285714285714232,-0.04761904761904768,-0.5714285714285714,-0.4878048780487805,0.2546296296295956,-0.10526315789473696,0.05555555555555562,-0.5624999999999992,0
1161,1.2857142857142856,-0.6666666666666669,0.9393939393939393,0.14285714285714232,0.3333333333333331,-0.5714285714285714,-0.43902439024390244,-0.018518518518536604,-0.894736842105263,0.5555555555555556,0.5625000000000003,1
627,0.4285714285714288,0.3333333333333332,0.09090909090909083,0.0,0.8571428571428577,-0.6428571428571429,-0.5609756097560976,0.925925925925905,0.26315789473684126,-0.7222222222222225,-0.6874999999999999,0
1031,-0.3809523809523814,0.29166666666666646,-0.787878787878788,-0.14285714285714296,0.5238095238095238,-0.35714285714285715,-0.5853658536585366,-0.8888888888888832,0.5789473684210521,-0.38888888888888873,0.8125000000000007,1
621,0.1904761904761907,0.08333333333333341,-0.06060606060606067,1.7142857142857135,-0.19047619047619072,0.14285714285714285,1.8048780487804879,0.3703703703703723,-0.21052631578947392,-0.05555555555555562,-0.49999999999999944,0
491,0.666666666666667,1.0625,0.030303030303030335,0.8571428571428564,-0.09523809523809536,0.7142857142857143,0.43902439024390244,0.7407407407406932,0.0,0.2777777777777781,0.2500000000000003,1
959,-0.7142857142857144,0.20833333333333307,-0.4242424242424243,0.14285714285714232,1.9047619047619053,0.7857142857142857,-0.04878048780487805,-0.745370370370353,0.8421052631578957,0.5,0.687500000000001,1
414,0.9523809523809526,-0.5,0.8181818181818183,6.428571428571427,0.8095238095238053,-0.5714285714285714,-0.4634146341463415,0.8333333333333248,-0.21052631578947392,1.1111111111111112,0.9375000000000002,1
417,1.2857142857142856,-0.16666666666666682,1.1515151515151516,0.0,1.4761904761904767,-0.5714285714285714,-0.43902439024390244,0.09259259259258022,-0.2631578947368436,0.2222222222222225,0.9375000000000002,1
87,0.33333333333333304,-0.1250000000000001,0.06060606060606067,-0.4285714285714288,1.428571428571429,0.42857142857142855,2.3902439024390243,0.18518518518516044,-2.0,7.388888888888892,-0.18749999999999936,1
1261,0.33333333333333304,0.47916666666666663,1.272727272727273,-0.5714285714285715,15.380952380952383,0.35714285714285715,0.43902439024390244,-0.22222222222223365,-1.5263157894736847,2.944444444444445,-0.5624999999999992,0
1514,-0.7142857142857144,0.16666666666666682,-0.3333333333333334,-0.5714285714285715,-0.09523809523809536,0.21428571428571427,0.6585365853658537,-1.7870370370369832,0.10526315789473696,-0.11111111111111124,0.1875000000000005,1
366,1.0,-0.4166666666666668,0.7272727272727273,1.7142857142857135,1.285714285714286,-0.5,-0.4146341463414634,0.5092592592592426,-0.2631578947368436,1.7222222222222232,1.000000000000001,1
266,1.8571428571428577,-1.0833333333333335,0.787878787878788,-0.5714285714285715,-0.42857142857142916,-0.5714285714285714,-0.6829268292682927,0.0,-0.5789473684210521,0.5555555555555556,0.0,1
288,-0.1904761904761907,-0.5,-0.4242424242424243,1.1428571428571423,0.5714285714285715,1.0714285714285714,0.36585365853658536,-0.04629629629629011,0.3157894736842109,0.44444444444444436,0.0625000000000009,1
1583,-0.8571428571428577,0.8124999999999998,-0.4848484848484849,0.5714285714285712,-1.2857142857142865,-0.07142857142857142,-0.2682926829268293,-1.4722222222222208,1.3684210526315783,-0.6666666666666669,1.0625000000000009,0
359,1.904761904761905,-0.3750000000000001,1.2121212121212124,1.2857142857142854,1.3809523809523814,-0.2857142857142857,-0.36585365853658536,1.4814814814814377,-0.8421052631578957,1.2777777777777781,0.1250000000000007,1
55,-0.1428571428571432,-0.041666666666666706,-0.3333333333333334,0.8571428571428564,1.428571428571429,1.3571428571428572,0.8536585365853658,-0.6018518518518228,-0.7368421052631587,0.05555555555555562,0.0,1
1101,0.23809523809523814,-0.75,0.4848484848484848,-0.14285714285714296,-0.38095238095238143,0.6428571428571429,-0.04878048780487805,-1.333333333333299,-1.0526315789473697,0.8888888888888894,1.3750000000000009,1
1201,-0.09523809523809534,0.20833333333333307,-0.15151515151515157,-1.0,-0.5238095238095238,-0.7142857142857143,-0.7073170731707317,-1.0277777777777535,-0.7894736842105261,-0.44444444444444436,-0.24999999999999917,1
901,0.4761904761904763,-0.8750000000000001,0.303030303030303,0.5714285714285712,-1.1428571428571483,-0.2857142857142857,0.024390243902439025,-0.5462962962963158,0.47368421052631515,0.38888888888888873,1.000000000000001,0
1247,-0.23809523809523814,0.9166666666666666,-0.5757575757575758,-0.7142857142857144,0.2857142857142854,0.07142857142857142,0.24390243902439024,-0.8240740740740564,-1.0,-0.7777777777777781,-0.12499999999999958,0
1232,-0.04761904761904788,1.2291666666666665,-0.7575757575757577,0.5714285714285712,-0.2857142857142861,2.4285714285714284,1.2682926829268293,-0.2731481481481322,0.3684210526315782,0.0,0.375000000000001,0
222,-0.23809523809523814,0.041666666666666706,0.0,-0.2857142857142859,0.9999999999999953,0.14285714285714285,0.8292682926829268,-0.5092592592592426,-0.8421052631578957,-0.2777777777777781,-0.49999999999999944,0
114,1.0476190476190474,-0.8750000000000001,0.5454545454545455,0.14285714285714232,0.0,0.5714285714285714,0.1951219512195122,0.925925925925905,0.052631578947367315,0.2777777777777781,-0.31250000000000006,1
1598,-0.9523809523809526,0.5208333333333334,-0.4242424242424243,-0.2857142857142859,-0.23809523809523842,1.2857142857142858,0.14634146341463414,-0.615740740740751,1.3684210526315783,0.5,0.0,0
655,0.33333333333333304,-0.20833333333333354,0.6363636363636364,0.28571428571428525,-0.2857142857142861,-0.5,-0.21951219512195122,0.5092592592592426,-1.210526315789474,-0.8888888888888891,-0.43749999999999967,0
175,-0.28571428571428603,-0.5833333333333334,-0.15151515151515157,-0.2857142857142859,0.0,-0.5,-0.07317073170731707,-0.3240740740740822,0.10526315789473696,-0.8333333333333337,-0.43749999999999967,0
905,-0.5238095238095242,0.29166666666666646,-0.6060606060606062,5.428571428571427,-0.952380952380953,-0.21428571428571427,-0.4878048780487805,-0.27777777777779206,0.5263157894736848,-0.16666666666666688,0.375000000000001,1
599,0.2857142857142856,0.27083333333333315,-0.24242424242424251,-0.14285714285714296,-0.09523809523809536,-0.6428571428571429,-0.1951219512195122,-0.04629629629629011,-0.5789473684210521,-0.7777777777777781,-0.24999999999999917,1
808,0.14285714285714238,-1.0,0.4242424242424243,0.28571428571428525,-1.3333333333333341,-0.7142857142857143,-0.6829268292682927,-1.4999999999999742,0.10526315789473696,0.44444444444444436,1.6250000000000013,1
19,-0.23809523809523814,0.29166666666666646,-0.5454545454545455,3.1428571428571423,0.2857142857142854,-0.5714285714285714,-0.21951219512195122,0.27777777777774065,0.3684210526315782,-0.6666666666666669,-0.7499999999999997,0
1226,0.6190476190476186,-0.25,-0.09090909090909091,0.5714285714285712,0.5238095238095238,0.2857142857142857,0.9512195121951219,1.1203703703703338,-0.8421052631578957,-0.6111111111111113,-0.49999999999999944,0
1068,1.5238095238095237,-0.8750000000000001,0.8181818181818183,0.0,-0.952380952380953,-0.7857142857142857,-0.6829268292682927,-0.4999999999999743,-1.5263157894736847,1.166666666666667,0.4375000000000008,1
286,0.9523809523809526,0.29166666666666646,-0.5757575757575758,1.7142857142857135,1.0476190476190477,1.2857142857142858,0.8048780487804879,1.5509259259259243,0.0,0.5,-0.24999999999999917,0
989,-0.09523809523809534,-0.5416666666666667,-0.4242424242424243,-0.7142857142857144,0.8095238095238053,0.35714285714285715,-0.2682926829268293,-0.3888888888889089,-0.7894736842105261,-0.7222222222222225,-0.49999999999999944,0
701,1.2857142857142856,2.0833333333333335,0.5151515151515151,0.9999999999999993,-0.19047619047619072,0.8571428571428571,1.2195121951219512,0.7407407407406932,-1.210526315789474,-0.2777777777777781,-0.06249999999999979,1
1272,-0.28571428571428603,-0.3333333333333334,-0.18181818181818182,-0.8571428571428571,-1.4761904761904767,0.7142857142857143,0.6341463414634146,-1.5277777777777277,0.3684210526315782,-0.2777777777777781,0.9375000000000002,1
32,-0.4761904761904763,0.6875000000000002,-0.787878787878788,0.4285714285714282,1.1904761904761907,0.5714285714285714,-0.024390243902439025,-0.09259259259258022,0.7894736842105261,-0.2777777777777781,0.2500000000000003,1
618,1.7142857142857144,-0.8750000000000001,0.7575757575757577,0.0,-0.04761904761904768,0.0,-0.24390243902439024,0.648148148148113,-1.4736842105263175,1.7222222222222232,-0.24999999999999917,1
211,0.8571428571428568,0.041666666666666706,1.0303030303030303,-0.2857142857142859,-1.9523809523809532,-0.6428571428571429,-0.4634146341463415,-0.43981481481480744,-0.05263157894736965,1.3333333333333337,1.3750000000000009,1
