id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,class
494,0.32558139534883684,0.7234042553191486,0.1515151515151515,1.1428571428571423,0.2999999999999995,0.6,1.0238095238095237,1.5212527964204965,0.894736842105263,0.6666666666666669,0.8750000000000004,1
343,1.3488372093023255,-0.5531914893617021,0.6363636363636364,-0.5714285714285715,1.8999999999999992,-0.5333333333333333,-0.5714285714285714,0.6263982102907809,-0.05263157894736965,0.7222222222222225,-0.24999999999999917,1
835,0.3720930232558142,0.7021276595744683,0.0,-0.8571428571428571,0.3999999999999996,0.13333333333333333,-0.35714285714285715,0.062639821029093,0.052631578947367315,-0.8333333333333337,-0.49999999999999944,0
706,0.1860465116279071,2.191489361702127,-0.3333333333333334,5.428571428571427,-0.35000000000000026,-0.2,0.38095238095238093,0.9843400447426771,0.3157894736842109,-0.7222222222222225,-0.18749999999999936,0
523,0.09302325581395314,-0.5531914893617021,0.696969696969697,0.14285714285714232,0.95,2.2,2.261904761904762,0.49217002237133856,0.3684210526315782,2.0555555555555562,-0.24999999999999917,0
1591,-0.7906976744186046,0.12765957446808524,-0.3333333333333334,-0.5714285714285715,-0.1500000000000001,0.8,-0.07142857142857142,-1.6375838926173762,0.052631578947367315,1.1111111111111112,0.8750000000000004,1
1405,0.0,-0.08510638297872349,0.393939393939394,0.5714285714285712,0.09999999999999522,-0.13333333333333333,0.19047619047619047,0.760626398210273,0.6315789473684218,0.0,0.31250000000000006,1
1056,0.09302325581395314,0.5106382978723404,0.030303030303030335,-0.2857142857142859,0.7499999999999998,-0.6,0.9285714285714286,0.29977628635343134,-0.9473684210526326,0.0,-0.6874999999999999,1
278,1.6279069767441858,-1.446808510638298,0.7575757575757577,2.5714285714285707,1.1999999999999995,-0.6666666666666666,-0.35714285714285715,1.2527964205816116,-0.15789473684210661,1.944444444444445,-0.06249999999999979,1
1240,-0.6976744186046511,0.6382978723404257,-0.787878787878788,2.9999999999999987,-1.1499999999999997,-0.2,-0.42857142857142855,-0.8590604026845408,0.7368421052631587,-0.33333333333333315,1.000000000000001,0
949,0.4186046511627908,-1.7021276595744683,0.5757575757575758,-0.5714285714285715,-0.25000000000000017,-0.26666666666666666,-0.40476190476190477,-0.5727069351230437,0.5263157894736848,0.7777777777777781,1.0625000000000009,1
793,-0.4186046511627908,0.3829787234042552,-0.7272727272727274,0.4285714285714282,0.05000000000000004,0.2,1.1666666666666667,0.29082774049212523,0.894736842105263,-0.11111111111111124,-0.31250000000000006,1
237,-0.3720930232558138,0.4680851063829787,-0.787878787878788,-0.4285714285714288,0.8499999999999951,0.0,0.0,-0.022371364653240404,0.3157894736842109,-0.2222222222222225,-0.7499999999999997,1
