id,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Label
10,-0.5628891656288917,0.6835761358100718,0.5084392186611038,0.5407105416423995,-1.7062177033492822,0.4877270836222438,0.38711463909913235,0.482656278983491,0.5180546858693383,0.5508921330089214,0.5183127052285931,-1.1116678090015994,0.39406909202078877,0.4650251818690543,-0.02083074502008531,0.35507195995272195,0.0,0.19313666526584916,0.30806317987001525,-0.3988341540272443,-0.33368114668570487,-0.3333150173086433,-0.283207912631362,-0.2265829070212494,0.35721107927411655,0.5374599540035954,0.14736842105263157,-0.6212121212121212,0.5,0.4763101169148192,9.508329907483656,0.465064727788615,0.29822976878612717,0.3391572456320658,0.4727405862382675,0.027055702917771884,0.3888888888888889,0.027055702917771884,0.19298245614035087,-0.4167661691542288,0.192090395480226,0.21726408193123628,-0.3935483870967742,0.5454052588777446,0.5363214837712519,0.5169250958638919,0.0,0.25,0.0,1.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.4411764705882353,-0.684134349940844,1.9562231049321417,0.0,1.0207361327112494,5239.0,0.0,1.0430162987414895,0.0,0.0,0.0,0.16564486044362345,1.12504884720594,-0.3861964630392822,-0.621941166463451,0.5,0.48604412519240636,0.6310400368154625,0.0,0.5272248185343542,-0.0016306716861501883,0.8007601117515291,0.0,0.3862929026922324,0.0,2999.8260869565215,0.9844316067756781,0.8431510462458238,2999.8260869565215,1.0138781139556934,-0.03082691106019579,0.6873665328435978,1.3627914836093276,0.4630206305955625,-0.001131057683941881,0.0,0.0,0.0,0.1475438291963201,0.0,180.34782608695653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527479275406816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
547,2.0572851805728516,0.044244891956727546,0.07187559264175991,-1.578428654630169,-0.2723684210526316,-0.06670364720565802,-0.4657559534797859,-0.38601372658133926,-0.4139010644959299,-0.3903081914030819,-0.4198029805506441,-0.24354580763079736,-0.3142769795169673,-0.1152770005595971,2.206816581769992,2.0868386289369396,0.0,-0.2847769722378101,0.1995360679601902,-0.40097285436528074,-0.00038442528420012083,-0.3333150173086433,-0.2853492684937152,-0.4851665766138622,-0.04508118433619866,0.019362678637783334,-0.5837719298245614,-0.9696969696969696,-0.16666666666666666,0.08550912906311116,-0.004482178062324357,-1.4448554708281611,-1.1657821531791908,0.40082219938335045,-0.1253245168304968,-0.15437665782493368,-3.128125,-0.15437665782493368,-0.8304093567251462,1.1791044776119404,-0.7966101694915254,-0.7549378200438918,2.8738709677419356,-2.108972621306587,-0.5308832789512852,0.036228174677041064,-1.0,1.25,0.0,-1.0,-0.5,-0.5,1.0,0.0,2.3333333333333335,-1.0,1.0,0.0,0.5,0.0,0.0,-0.5,-0.17647058823529413,2.2401077954515576,-0.48046425024826217,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,5262.0,11337.0,-0.5292434717720336,-0.6169229708295979,-0.6757582555167198,1.6444879867535107,-1.0,1.2779887121600821,1.6266106764841233,5262.0,-0.0014616684896092272,-0.0016306716861501883,-0.4926128212227228,0.5798823320827466,-0.39893790671861057,0.0,1055.4782608695652,2.0159600509155,0.8793740109020574,0.0,0.9772433410912852,0.06605766655756241,0.9579738617920902,0.5652247380871916,-0.10315297781237835,-0.7048519474493199,0.0,0.0,0.0,1.930046866863392,0.0,55.82608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186009620304983,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
156,0.6413449564134496,-1.244134118879769,-0.442916745685568,-0.42411182294700056,-0.5217703349282297,-0.41977534322562754,-0.5229832010337825,-0.59506585049156,-0.3512836568566061,-0.5320356853203568,-0.3336701187168477,-0.4564770390678547,-0.33200856007337204,-0.4401231113598209,-0.028533565246200356,-0.33331015782521034,0.0,-0.2519793886899504,-0.256534165317555,-0.21484034528366722,-0.33368114668570487,-0.3312863344139788,-0.2842785905625387,-0.00038906702214423593,-0.5476599808978032,-0.54240105249415,-0.20877192982456141,-0.13636363636363616,-0.6666666666666666,-0.4856842395778314,-0.0710875665242122,-0.43075013300230536,-0.36253612716763006,-0.3490921548475505,-0.4738944238578117,0.20291777188328913,-1.0972222222222223,0.20291777188328913,-0.4619883040935672,-0.14925373134328357,-0.4406779661016949,0.1302121433796635,0.9870967741935484,0.07454594741122256,-0.5017077871276738,-0.48485257436432,-1.0,-0.5,0.0,-1.0,-0.5,-0.5,2.0,0.5,-0.3333333333333333,-1.0,-0.6,0.0,-0.3333333333333333,0.0,0.0,-0.5,-0.7058823529411765,-0.6850926777967662,-0.4813803376365442,0.9934719120426043,0.0,0.0,0.0,1.0281617495357953,0.0,0.0,0.0,-0.35283867481785175,-0.7439346711721031,0.9069330690176848,-0.3260203040631648,-0.5,-0.5080041046690611,-0.3540612057063967,0.0,0.9896887739882668,-0.0016306716861501883,-0.1694143112431099,-0.33660890599812926,-0.7459424989662001,0.0,0.0,-0.4638206207774405,0.0,0.0,0.0,-0.5652393846520071,-0.3565388229264543,-0.39210882054748225,0.1462492353889785,0.7177576056378875,0.0,0.0,0.0,-0.5816698489845513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1768434653566677,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189,0.08343711083437111,0.04506291418119652,-1.6076408116821543,-1.5776668608037274,-1.706372009569378,0.20884759395368188,0.4482185711648514,0.3808198849935077,0.7683155917345021,0.5555555555555556,0.673149785299318,0.4541923692026502,-0.8565881993274228,-0.9202294348069391,-0.2527850250548722,0.0216922756031426,0.0,0.4639054624333458,0.5472073709563503,0.5933621995422137,1.0767752210445385,-0.3333150173086433,-0.03535957139913456,1.4934823978784177,-0.09522445081184336,0.19150773804143695,0.6578947368421053,0.2575757575757577,0.16666666666666666,0.10480935318553625,0.7175937200947466,-1.4446506472778862,0.18497109826589594,0.2658444672833162,0.23071205094636874,0.13023872679045093,0.3958333333333333,0.13023872679045093,-0.7017543859649122,-0.38308457711442784,-0.672316384180791,0.33138258961228967,-0.4,1.0577392247221469,0.3351460682733223,0.19582759390938537,-0.5,-0.5,1.0,0.0,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.6,0.0,0.16666666666666666,1.0,0.0,0.0,0.23529411764705882,-0.03812278164848166,1.412280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216810975833183,-0.7436544606119119,0.9011946371746048,-0.6222283487782717,0.0,-0.0029758850692662903,-0.3540612057063967,0.0,-0.0014616684896092272,0.584658212799683,1.9361707482821977,-0.33660890599812926,-0.7467460334733497,0.0,1999.8260869565217,0.0,0.0,1999.8260869565217,0.0,-0.5432201624661529,-0.81821047236696,0.10789117945251775,-0.6785844964688873,-0.3529770018270932,0.0,0.0,0.0,-0.5177920499913209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1764149012383585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
321,-0.11955168119551682,0.053344240296326256,0.48150957709084014,0.6446126965637741,0.5757177033492823,0.40951324365552627,0.6056858039505261,0.539046559079948,0.8622417031934878,0.6467964314679643,0.7961606466279364,0.5654557916381083,0.6945888107612351,0.4994404029099049,0.2242514598086719,0.35507195995272195,0.0,1.03568226103689,0.5387046562831003,0.4583550677528355,-0.027623702564665824,-0.3333150173086433,0.5706573253657531,1.0747976486734518,0.35721107927411655,0.42252417824108945,-0.5828771929824561,0.17424242424242425,0.4166666666666667,-1.4934582423282083,3.3233835012159503,0.597535023940415,0.5041546242774566,0.6557040082219938,0.41253023276455053,0.32679045092838194,0.0763888888888889,0.32679045092838194,0.3391812865497076,0.05472636815920398,0.3333333333333333,0.11923920994879297,-0.1032258064516129,0.6028734074274871,0.44518861984086094,0.4100089348870109,-0.5,0.0,2.0,0.0,1.0,-0.5,0.0,-0.5,0.3333333333333333,-0.5,-0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,-0.684134349940844,0.5288811651770937,0.0,0.0,0.0,2.000167532249958,0.4945327006395709,0.0,0.0,0.0,0.6048829173503104,0.7001126359101671,-0.032709061505555845,-0.6212470057824843,0.0,0.48604412519240636,5.752416014726185e-05,0.0,-0.0014616684896092272,2.8799821676243313,1.647655483124009,-0.33660890599812926,-0.2292423879687466,0.0,0.0,-0.4638206207774405,0.0,0.0,0.0,0.018150980450501383,0.8092594174425557,2.0653937140925986,1.352249346605127,-0.014587743974942722,0.0,0.0,0.0,-0.06127408436035413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513253505270699,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
529,-0.40348692403486924,0.5939374442779805,0.8012516593969278,0.7191613278974957,0.6522727272727272,0.7664678962695881,0.6147314011445449,0.5481357818586533,0.5149238154873722,0.30940794809407945,0.38039909067946454,0.18939913182545123,0.4328951391011923,0.25993284834918856,-0.2520110158611836,0.5824236946395049,0.0,0.7953623713575599,0.8514678291885803,-0.399976444852347,-0.0005491789774287441,0.6666849826913567,-0.28481392952812695,0.306730713582962,1.3925501432664757,0.8089843632309963,-0.5833684210526315,-0.8560606060606061,0.8333333333333334,0.709249927433822,-0.028479706166479993,0.9140805107288527,1.0227601156069364,-1.1097088043850634,0.6578316728426565,0.21511936339522547,0.2569444444444444,0.21511936339522547,0.9883040935672515,-0.19900497512437812,0.96045197740113,-2.676664228237015,-0.2709677419354839,0.19219300623475197,0.6699677523994886,0.7681862179367857,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.5,0.8,0.0,1.5,0.0,0.0,-0.5,0.8529411764705882,1.3216774023925333,0.06537570340946706,3.110462119910668,0.0,5907.0,1.0346791757413303,0.0,0.0,13171.0,0.0,0.0,0.5312507183412638,1.0077207992070532,-0.006782972769099402,0.0,0.9158542842483325,-0.019730786930510814,0.0,0.5272248185343542,0.5664295621161086,0.31237572676247766,1.9231592225847407,0.40818769451759634,0.0,1999.8260869565217,2.025555664349359,3.316159662387902,1999.8260869565217,0.0,0.8313744160442765,0.2778679422567695,-0.39210882054748225,0.28693766334871823,0.35074388793828487,0.0,0.0,0.0,0.35913903836139555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.056190041114665,0.27834919660219015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
584,2.6500622665006226,-1.0527725438652928,-0.6874644414944054,-0.8334304018637158,-0.9421052631578948,-1.5452031618360837,-0.8908990215986708,-0.9647560749397144,-0.7597578793571279,-0.9288321167883211,-0.6779489770143976,-0.767877541695225,-0.6530113115255274,-0.7339115836597649,-0.25122665341450284,-0.6666898421747897,0.0,-0.4945221324972046,-0.4942256312838373,-0.40097285436528074,-0.33368114668570487,-0.3333150173086433,-0.2853492684937152,-0.4851665766138622,2.3787010506208213,-0.7635051670633606,-0.5824561403508772,1.21969696969697,-1.0833333333333333,-1.494468030434969,-0.07996213779135525,-1.4454016669622274,-0.1893063583815029,-0.07947927372387804,-0.8202676015709943,-0.710079575596817,-0.3958333333333333,-0.710079575596817,-0.8304093567251462,3.1940298507462686,-0.7966101694915254,-0.662033650329188,0.33548387096774196,-1.6120899972892382,-1.028965596198981,-0.6901083355050073,2.0,0.25,0.0,-1.0,-0.5,-0.5,0.0,-0.5,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8823529411764706,1.328776127251216,1.5391426679907316,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,0.0,0.0,-0.5292434717720336,-0.7447992092499368,-0.6764046116124993,0.10059586227720807,-1.5,0.8180092355053874,-0.686723423838012,0.0,-0.0014616684896092272,-0.0016306716861501883,-0.03969192821726108,0.33660890599812926,-0.7472522689185366,0.0,0.0,-0.4638206207774405,0.0,0.0,0.0,0.9974707650191924,-0.8190826001537541,-0.39210882054748225,-0.6814491464160596,-0.7048519474493199,0.0,0.0,0.0,0.7814615518139212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04354723160372531,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
534,-0.1519302615193026,0.01209569940900192,0.18310259814147545,0.24927198602213163,0.16973684210526316,0.14186659270558868,0.30441203618238877,0.23631979224633648,0.7171780421623878,0.5058799675587997,1.1257893407426118,0.8636052090472927,1.3677774380923264,1.1155567991046447,-0.2515629270716859,1.0651463533337968,0.0,0.7197433903642209,0.328785876435474,0.4583550677528355,-0.027623702564665824,0.0005494807407000385,0.0,-0.14842906894802602,-0.5476599808978032,0.1410071003183594,-0.5827894736842105,0.6136363636363638,0.08333333333333333,0.08560905625901129,0.6737820613980093,0.17875509842170598,-0.13240606936416185,-0.37992463172319285,0.1194665719928107,0.19310344827586207,-0.4027777777777778,0.19310344827586207,-1.4784210526315789,-0.4175621890547264,-1.4226553672316384,-0.570592538405267,0.3419354838709677,-0.15722417999457847,0.05758772683038525,0.14890547634116377,0.5,0.0,4.0,-1.0,1.5,-0.5,0.0,-0.5,0.3333333333333333,0.5,-0.2,0.0,-0.5,3.0,0.0,1.0,0.14705882352941177,-0.6840857105297752,0.5288811651770937,1.9869438240852086,0.0,0.0,0.0,0.4945327006395709,0.0,0.0,0.0,0.03553687139433073,-0.7432413856515643,-0.058949345297094266,-0.28833104408002375,0.5,0.5240123140071832,-0.021398987574781408,0.0,-0.0014616684896092272,2.830150584505647,1.1201580629734968,0.0,-0.4937210263999826,0.0,0.0,-0.4638206207774405,0.0,0.0,0.0,0.31097687981670485,0.0,2.02289624873268,0.9532336095201023,-0.36701371769960267,0.0,0.0,0.0,0.32060406179482726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617746392385631,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,-0.074719800747198,-1.2428276179009,0.9196851886971363,0.7640069889341875,0.8052631578947368,-1.5436388850367495,0.5220601809119438,0.7412353923205343,0.532874139010645,0.670316301703163,0.2677443798939126,0.4628741146904272,0.2020788749617854,0.46922216004476774,2.555928272663271,1.005770701522631,4.39,-0.49428097379464686,-0.4942256312838373,0.39381262482304363,0.7128343127025097,1.42760591241277,-0.07995054605398723,-0.23776858390789618,1.2212989493791786,0.979356853765579,-0.5833333333333334,-0.7424242424242425,0.9166666666666666,0.8850266234600506,-0.02688889862340436,1.0143642489803157,0.830021676300578,-1.1101473107228503,0.6902611667073468,-3.0818488063660476,0.0763888888888889,-3.0818488063660476,1.2046783625730995,0.3383084577114428,1.1694915254237288,-2.5896122896854425,-0.1032258064516129,-0.19110870154513418,0.6312706317858301,0.9260172741148878,0.5,1.75,0.0,0.0,0.0,0.0,1.0,0.5,2.0,0.5,1.6,0.0,1.0,0.0,1.0,0.0,0.9411764705882353,0.5705928749835678,1.5046342270771267,2.0438069060298916,0.0,5559.0,3.251130842687217,1.946461728904477,0.002758828250401284,5087.0,0.0,0.0,0.17072385812472704,-0.03667379623350201,0.07308106144771613,0.0,1.1637762955361723,0.10227795674183157,0.0,1.454041960823307,-0.0016306716861501883,0.9552238805970149,0.0,0.6333166474416175,0.0,1.0,-0.46177812591794776,0.0007719359943731316,1.0,0.6677010602534265,0.6697711786235011,1.1760485179806952,-0.39210882054748225,0.2617472056942668,0.8085612366230678,0.0,0.0,0.0,1.4202395417462248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.612151667428048,0.3866543854262614,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,0.5043586550435866,-0.5213172915192236,-1.6082040584107717,-0.18532323820617355,-0.276555023923445,-0.29635279434197753,-0.20971017168174266,-0.2802819514004823,-0.010436234606553955,-0.20093268450932686,0.003788835564536499,-0.15124514507653644,-0.8571782329562825,-0.9207694459988808,-0.02083074502008531,0.0433845512062852,0.0,-0.005200639846463691,-0.4942256312838373,0.8634768401706275,0.01894667472129167,0.33336996538271335,0.7955491448588502,-0.4849282730627989,-0.5476599808978032,-0.3562160425014813,0.512280701754386,0.5984848484848486,-0.5,-0.36189823604707044,-0.06098519767639674,-0.17396701542826742,-0.09573699421965318,0.0815347721822542,-0.30887345507799496,-0.1647214854111406,0.3958333333333333,-0.1647214854111406,-0.8070175438596491,0.14925373134328357,-0.7740112994350282,0.12143379663496708,-0.4,0.10056925996204934,-0.280248821722289,-0.31219519005249247,0.0,-0.5,1.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.6,0.0,-0.16666666666666666,1.0,0.0,0.0,-0.4117647058823529,0.3082686998816879,-0.4809045018205892,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,0.0,0.0,0.38375168160359113,0.28117601084982646,-0.02624028379153842,-0.31584584490951567,-0.5,-0.23001539250897896,-0.686723423838012,0.0,-0.0009744456597394848,-0.0016306716861501883,0.44373411190254464,-0.3355573534296713,-0.09804775066924935,0.0,1.0,-0.4638206207774405,0.0,1.0,0.0,0.19659594727288957,-0.8190826001537541,-0.39210882054748225,0.5303898126007897,-0.001131057683941881,0.0,0.0,0.0,-0.5669154660649193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13094872582130795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
