id,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Label
10,-0.5614678899082569,0.6930913025298424,0.5434669442998439,0.5510782865583457,-1.7754139450573492,0.5097840266705319,0.4340937291209316,0.5431166347992352,0.5668025112897896,0.6012308334202566,0.5687178459277076,-1.1425201006567238,0.4528426984916294,0.5246124763705104,-0.020974938492973605,0.3732164063213666,0.0,0.1988675817981704,0.29994787706700204,-0.38546216039898085,-0.34037294372888804,-0.3272021144614057,-0.283207912631362,-0.22456359233186066,0.35721107927411655,0.5596516917235101,0.17456140350877192,-0.591078066914498,0.5,0.5306773100335683,10.12087426707485,0.49863391012683533,0.34175944951498066,0.34812580784144764,0.5110157672032717,0.050809866254452586,0.4063047285464098,0.050809866254452586,0.18010752688172044,-0.4197758405977584,0.1827956989247312,0.20474219044034625,-0.4266666666666667,0.549781181619256,0.5682591093117408,0.547130508538,0.0,0.3333333333333333,0.0,2.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.48484848484848486,-0.6994260869565218,1.9561817279046674,0.0,1.0207361327112494,5239.0,0.0,1.0430162987414895,0.0,0.0,0.0,0.16195168844089017,1.1671783814188952,-0.36660598179453835,-0.6122590472754345,0.5,0.4883493143623054,0.6291999483745142,0.0,0.5363425738567381,-0.001936010215664018,0.7983330997885912,0.0,0.3807270542286315,0.0,2999.8260869565215,0.9840461975139474,0.8431510462458238,2999.8260869565215,1.0138781139556934,0.03978051087984863,0.6873665328435978,1.7529853835755322,0.4816236893287497,-0.007537906137184115,0.0,0.0,0.0,0.15060721939740296,0.0,181.5317286652079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824884002868985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
547,2.0122324159021407,0.03580380196878388,0.08695867727622023,-1.5987367799113736,-0.27690095946494986,-0.06972024931149443,-0.44783812159969455,-0.3522944550669216,-0.4167859896464368,-0.36716386773756127,-0.42386583817732343,-0.20966059043761123,-0.3152660367976131,-0.10268431001890359,2.222092489887828,2.19347766511373,0.0,-0.280323810587144,0.1911174209924095,-0.3876731860561487,-0.007030456155768544,-0.3272021144614057,-0.2853492684937152,-0.48128357092323953,-0.04508118433619866,0.004719587903333158,-0.5565789473684211,-0.933085501858736,-0.16666666666666666,0.09097990716499896,-0.01249803420130883,-1.4152317910215686,-1.2073914082286044,0.4101680310211116,-0.1261258066803773,-0.133073459237852,-3.141506129597198,-0.133073459237852,-0.760752688172043,1.178082191780822,-0.7580645161290323,-0.7956341738803161,2.9496666666666664,-2.1285557986870898,-0.5639068825910931,0.031752129822504395,-1.0,1.6666666666666667,0.0,0.0,-0.5,-0.5,1.0,0.0,2.3333333333333335,-1.0,1.0,0.0,0.5,0.0,0.0,0.0,-0.15151515151515152,2.276454849498328,-0.48050562727573654,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,5262.0,11337.0,-0.5174436056769242,-0.6089249302739822,-0.6553243172951886,1.6188872876045108,-1.0,1.284049902051758,1.6219580399523899,5262.0,-0.0015975313638203156,-0.001936010215664018,-0.45396223886143894,0.5799186728004284,-0.3935170282624091,0.0,1055.4782608695652,2.0151707937750807,0.8793740109020574,0.0,0.9772433410912852,0.13835383159886472,0.9579738617920902,0.9554186380533963,-0.10294465935106971,-0.7083321299638989,0.0,0.0,0.0,1.8767071479598272,0.0,56.19256017505471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0455292706303516,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
156,0.6214067278287462,-1.2887606205425377,-0.45135222230485117,-0.42771048744460854,-0.5375503953495641,-0.43875924046963327,-0.5070153669943687,-0.5677820267686424,-0.3506994162352682,-0.5129863356628768,-0.33273201042293044,-0.43847050880746335,-0.3344936184319576,-0.4538374291115312,-0.028731078770693464,-0.35034255960537136,0.0,-0.2474385390781211,-0.2662275743383783,-0.1952461564750329,-0.34037294372888804,-0.3252106370354388,-0.2842785905625387,0.0,-0.5476599808978032,-0.5969834975776815,-0.18157894736842106,-0.1152416356877322,-0.6666666666666666,-0.5516802921036711,-0.08344836860147538,-0.3990315200248784,-0.35743298131600326,-0.34433433864713486,-0.4974706285606222,0.22904765105181799,-1.0928196147110332,0.22904765105181799,-0.4220430107526882,-0.1519302615193026,-0.41935483870967744,0.11516748212269477,1.0,0.07467177242888402,-0.5329554655870445,-0.5269237005899889,-1.0,-0.6666666666666666,0.0,0.0,-0.5,-0.5,2.0,1.0,-0.3333333333333333,-1.0,-0.6,0.0,-0.3333333333333333,0.0,0.0,0.0,-0.696969696969697,-0.7004013377926421,-0.48142171466401856,0.9575692345903879,0.0,0.0,0.0,1.0281617495357953,0.0,0.0,0.0,-0.34497188129447337,-0.7384252466777603,0.9227568270481145,-0.32094495672830003,-0.5,-0.510413444685019,-0.3531183227453286,0.0,1.0069010522055848,-0.001936010215664018,-0.1410285310441887,-0.3366300009833448,-0.735666430610099,0.0,0.0,-0.46363903298424197,0.0,0.0,0.0,-0.5039470198675496,-0.3565388229264543,-0.0019149205812774585,0.15456052591917438,0.7083610108303249,0.0,0.0,0.0,-0.5555322099424299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1330396643541292,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189,0.07339449541284404,0.03664479916467245,-1.669287325549689,-1.5979639586410637,-1.775575210175954,0.2182925061603131,0.49727975565524485,0.4381453154875717,0.830928516356427,0.6060289976009179,0.7325449321841384,0.5401092493708954,-0.9033316757831925,-0.9728241965973535,-0.2545348400817314,0.02280076733351603,0.0,0.4703603092435052,0.5397605001573542,0.6402877100595441,1.070277098838327,-0.3272021144614057,-0.03535957139913456,1.4831046797802114,-0.09522445081184336,0.18910353377463496,0.6850877192982456,0.27137546468401486,0.16666666666666666,0.11269494547148295,0.7566818718037419,-1.415026544347942,0.22191427342667366,0.2743644980611805,0.25317353379192964,0.15538678674642112,0.4133099824868651,0.15538678674642112,-0.6424731182795699,-0.386052303860523,-0.6397849462365591,0.32216785848701546,-0.43333333333333335,1.0667396061269148,0.35483805668016194,0.2028663731274401,-0.5,-0.6666666666666666,1.0,1.0,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.6,0.0,0.16666666666666666,1.0,0.0,1.0,0.2727272727272727,-0.0420066889632107,1.4122393247269116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8033611230507991,-0.7381395457847986,0.91703511053316,-0.6125417588564451,0.0,-0.0029899989689658726,-0.3531183227453286,0.0,-0.0015975313638203156,0.8377348183881952,1.897683033076028,-0.3366300009833448,-0.7364587222901778,0.0,1999.8260869565217,0.0,0.0,1999.8260869565217,0.0,-0.48154399243140966,-0.81821047236696,0.49808507941872254,-0.6970717038546833,-0.35792057761732854,0.0,0.0,0.0,-0.49367567340421076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1326143944346767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
146,2.603058103975535,-0.8456198456439417,-0.49676507771250095,-0.77205317577548,-0.9018345469887802,-0.6137121321930714,-0.9273647036365372,-0.9888145315487572,-1.3279017512941955,-1.4384082611870241,-0.8426538384445781,-0.9068925305345854,-0.7329686723023372,-0.8173913043478261,1.1873566573537384,1.5166895039736914,0.0,-0.49062974769280066,-0.504583411796236,-0.3876731860561487,-0.34037294372888804,-0.3272021144614057,-0.2853492684937152,0.2194456089331986,-0.5476599808978032,-0.5921859221819287,-0.5552631578947368,-0.39033457249070624,-0.8333333333333334,-0.4987953935850693,-0.09197881843597576,-1.415704480330527,-0.039948392029435655,1.6261956053425248,-0.7328912843060775,-0.46105249008669935,-0.9667250437828371,-0.46105249008669935,0.22311827956989247,3.788293897882939,0.22580645161290322,-0.6074520135491156,0.88,-0.6468873085339168,-1.8648024291497978,-0.5229022963415699,-1.0,2.3333333333333335,0.0,0.0,-0.5,-0.5,0.0,-1.0,1.6666666666666667,-1.0,1.2,0.0,0.5,0.0,0.0,0.0,-0.696969696969697,0.27036789297658864,0.6120903674280039,1.0107215299913068,0.0,15.26,0.0,-0.49463585723127707,0.0,0.0,30343.0,-0.5174436056769242,-0.7393067241662175,-0.6559687906371912,-0.6125417588564451,-1.5,0.7772450768120425,-0.6848407497167769,0.0,-0.0015975313638203156,-0.001936010215664018,-0.46168749276519006,0.3366300009833448,-0.0858065623725831,0.0,0.0,-0.46363903298424197,0.0,0.0,0.0,0.06602838221381267,0.4206030579994875,2.5617045454545453,-0.7000294250629768,-0.7083321299638989,0.0,0.0,0.0,1.3650460142034713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46124648517585226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
529,-0.40489296636085625,0.6009350187925075,0.849656676830024,0.7321122599704579,0.6894396349657781,0.8011305986374837,0.669466450319748,0.6106118546845124,0.5634981826192312,0.35276937519557733,0.42279681966994054,0.2555698766341374,0.49494447207028014,0.3029111531190926,-0.2537554730828573,0.6121859870284097,0.0,0.802703404813592,0.844871396892462,-0.38664308054816277,-0.007195232471919369,0.6544581692647932,-0.28481392952812695,0.3049062751184046,1.3925501432664757,0.8504804970761414,-0.5561754385964912,-0.8215613382899628,0.8333333333333334,0.7927621892784675,-0.03806102066660806,0.9485772673759968,1.1084245233430496,-1.1096044808272296,0.7082003640403753,0.24141407352644667,0.2732049036777583,0.24141407352644667,0.9112903225806451,-0.20174346201743462,0.9139784946236559,-2.773052314640572,-0.3,0.19338074398249452,0.7100404858299595,0.8165196891644111,1.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.5,0.8,0.0,1.5,0.0,0.0,0.0,0.9090909090909091,1.3418060200668895,0.06533432638199271,2.9980543941714615,0.0,5907.0,1.0346791757413303,0.0,0.0,13171.0,0.0,0.0,0.5617456113624112,1.0232509752925878,-0.006677378294347182,0.0,0.920197958552428,-0.019732407898699324,0.0,0.5363425738567381,0.8116281214528944,0.3254598292889476,1.9232797452882244,0.40231550033262514,0.0,1999.8260869565217,2.0247626504844867,3.316159662387902,1999.8260869565217,0.0,0.9170104068117313,0.2778679422567695,-0.0019149205812774585,0.2998198611998249,0.34287364620938626,0.0,0.0,0.0,0.3555069966802537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.848880399023665,0.31096752080331586,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
584,2.5944954128440365,-1.0920244645139343,-0.7070722094147394,-0.8429542097488921,-0.9768415788980217,-1.6150833454123785,-0.8874677865801279,-0.9488527724665392,-0.781804163454125,-0.921247522686972,-0.6970000668136567,-0.773092739213159,-0.6825791480192276,-0.7714177693761815,-0.25296568116425505,-0.7007581985932219,0.0,-0.49062974769280066,-0.504583411796236,-0.3876731860561487,-0.34037294372888804,-0.3272021144614057,-0.2853492684937152,-0.48128357092323953,2.3787010506208213,-0.8338073090415741,-0.5552631578947368,1.2156133828996283,-1.0833333333333333,-1.686681550248149,-0.09290186498671456,-1.4157791154845731,-0.17412911549672672,-0.07307195174493752,-0.8664751908848072,-0.6962833523758317,-0.38528896672504376,-0.6962833523758317,-0.760752688172043,3.195516811955168,-0.7580645161290323,-0.7000376364320663,0.32666666666666666,-1.6271881838074398,-1.0923076923076922,-0.7469883124820695,2.0,0.3333333333333333,0.0,0.0,-0.5,-0.5,0.0,-1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8787878787878788,1.3490301003344483,1.539101290963257,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,0.0,0.0,-0.5174436056769242,-0.7393067241662175,-0.6559687906371912,0.09902982809116508,-1.5,0.8218888545210846,-0.6848407497167769,0.0,-0.0015975313638203156,-0.001936010215664018,-0.015426137921370563,0.3366300009833448,-0.7369578746325028,0.0,0.0,-0.46363903298424197,0.0,0.0,0.0,1.0860018921475876,-0.8190826001537541,-0.0019149205812774585,-0.7000294250629768,-0.7083321299638989,0.0,0.0,0.0,0.7644661091734252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008454619891207068,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
534,-0.1577981651376147,0.002751667229693816,0.2032671475669914,0.2554209748892171,0.18514235709597776,0.14828235976228438,0.34857306480862843,0.2891969407265774,0.7769578147373059,0.5549181182851779,1.2114652234916816,0.9800527834039158,1.5087021382396817,1.2278260869565218,-0.2533042825570243,1.1195761395816206,0.0,0.7268822481246301,0.3207284956481743,0.5007149859251199,-0.034273473759371655,0.0005394034198176816,0.0,-0.1469730326936538,-0.5476599808978032,0.13501248472184685,-0.5555964912280702,0.620817843866171,0.08333333333333333,0.09109233709705915,0.7100121967677926,0.21173282391878984,-0.11391981650499355,-0.3753554502369668,0.1346594804151006,0.21910074601787755,-0.3922942206654991,0.21910074601787755,-1.356505376344086,-0.42057285180572856,-1.3538172043010752,-0.605946556266466,0.3333333333333333,-0.15919037199124728,0.060384615384615384,0.1525589053398361,0.5,0.0,4.0,0.0,1.5,-0.5,0.0,-1.0,0.3333333333333333,0.5,-0.2,0.0,-0.5,3.0,0.0,3.0,0.18181818181818182,-0.6993765886287625,0.5288397881496193,1.9151384691807758,0.0,0.0,0.0,0.4945327006395709,0.0,0.0,0.0,0.03474455113672187,-0.7377183772001781,-0.04031209362808843,-0.28384242733470966,0.5,0.526497577069801,-0.02139589577388037,0.0,-0.0015975313638203156,4.053682604994324,1.1075869547999537,0.0,-0.486973969398485,0.0,0.0,-0.46363903298424197,0.0,0.0,0.0,0.38754210028382213,0.0,2.4130901486988847,0.9877634799084235,-0.37189891696750904,0.0,0.0,0.0,0.31819136865991504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49298304632903195,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,-0.0819571865443425,-1.2874174251784167,0.9735009047866935,0.7776070901033973,0.8493296246523111,-1.6134483258443253,0.5736374916483726,0.8096558317399618,0.5824430003304328,0.7241055596119745,0.30360125609674615,0.5494384091327564,0.24465440079562406,0.5291493383742911,2.57362078311997,1.0571663469443684,4.39,-0.49038794422582255,-0.504583411796236,0.43398988435007535,0.706286216461154,1.4014240250283188,-0.07995054605398723,-0.2356686506497123,1.2212989493791786,1.0329658508906037,-0.5561403508771929,-0.7100371747211897,0.9166666666666666,0.9905317935786447,-0.0363664381447734,1.0490681712165975,0.9044774692980361,-1.1100456699698407,0.7427487412240267,-3.1000927481685596,0.09106830122591944,-3.1000927481685596,1.1102150537634408,0.33623910336239105,1.1129032258064515,-2.6834776063229206,-0.12666666666666668,-0.19338074398249452,0.6689878542510121,0.9857379850569408,0.5,2.3333333333333335,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.5,1.6,0.0,1.0,0.0,1.0,1.0,1.0,0.5774581939799331,1.5045928500496524,1.969946599329387,0.0,5559.0,3.251130842687217,1.946461728904477,0.002758828250401284,5087.0,0.0,0.0,0.19415473316614715,-0.018101430429128738,0.07194336613909545,0.0,1.169295803691102,0.1019316535929904,0.0,1.4793818292189396,-0.001936010215664018,0.9478910909788774,0.0,0.6242945127577845,0.0,1.0,-0.46159733777038275,0.0007719359943731316,1.0,0.6677010602534265,0.7525903500473037,1.1760485179806952,-0.0019149205812774585,0.2738109762661748,0.7987870036101083,0.0,0.0,0.0,1.3830314745556165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29470444656691,0.41844021149244354,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,0.4868501529051988,-0.5456427604551779,-1.6698763045041025,-0.1854652880354505,-0.2812763696596556,-0.30975503696187856,-0.18306767204352392,-0.24330783938814532,0.00903183169952638,-0.17231667883592364,0.02432017104296118,-0.11047689191677408,-0.9039714901375766,-0.9734079395085066,-0.020974938492973605,0.04560153466703206,0.0,0.0,-0.504583411796236,0.9195369298705001,0.012303298272594953,0.32725605480338743,0.7955491448588502,-0.481046984898207,-0.5476599808978032,-0.3975614117887507,0.5394736842105263,0.6059479553903345,-0.5,-0.41240637531252844,-0.07268698030334282,-0.14171794131366755,-0.07511826826587661,0.08892718655751831,-0.3216674940311562,-0.14355803481416762,0.4133099824868651,-0.14355803481416762,-0.739247311827957,0.14694894146948942,-0.7365591397849462,0.10613473842679715,-0.43333333333333335,0.10092997811816193,-0.2980161943319838,-0.34180938244502374,0.0,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.6,0.0,-0.16666666666666666,1.0,0.0,1.0,-0.3939393939393939,0.31050167224080266,-0.48094587884806356,0.0,0.0,0.0,0.0,-0.49463585723127707,0.0,0.0,0.0,0.37519566022928136,0.30677104085124335,-0.007698309492847854,-0.3109288892867793,-0.5,-0.23110629961851736,-0.6848407497167769,0.0,-0.001101780655605018,-0.001936010215664018,0.45264626501032673,-0.33557838251500877,-0.09683684199231743,0.0,1.0,-0.46363903298424197,0.0,1.0,0.0,0.2711674550614948,-0.8190826001537541,-0.0019149205812774585,0.551181667468081,-0.007537906137184115,0.0,0.0,0.0,-0.5412446947094173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09518429421061651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
